CITY,SEASON,DATE,POPULATION,AREA,WORKDAY,ELEVATION,INCOME,UNDER50,WALK_SCORE,BIKE_SCORE,AQI,PRCP,TMAX,TWEETS_COUNT
Bell,winter,2/14/17,35942,6.5,1,184.3439906,36390,0.677771851,74,62,50.44733985,0,67.46842878,1
Bell,spring,4/3/17,35942,6.5,1,185.1859444,36390,0.677771851,74,62,38.93358396,0,71.93288591,1
Bell,spring,5/24/17,35942,6.5,1,177.7455821,36390,0.677771851,74,62,32.92765273,0,80.3248731,1
Bell,summer,6/13/17,35942,6.5,1,167.788,36390,0.677771851,74,62,35.88871716,0,79.01507538,2
Bell,summer,6/14/17,35942,6.5,1,180.6721946,36390,0.677771851,74,62,41.45607235,0,83.89569536,1
Bell,summer,7/3/17,35942,6.5,0,161.9042433,36390,0.677771851,74,62,36.07183908,0,85.98459716,1
Bell,summer,7/4/17,35942,6.5,0,173.3655102,36390,0.677771851,74,62,54.91573453,0,87.31627907,1
Bell,summer,7/23/17,35942,6.5,0,230.6151327,36390,0.677771851,74,62,34.8056042,0,90.14542484,4
Bell,summer,8/21/17,35942,6.5,1,182.294997,36390,0.677771851,74,62,44.3721145,0,82.85445205,1
Bell,fall,9/28/17,35942,6.5,1,129.4483374,36390,0.677771851,74,62,42.46345447,0,87.20245399,1
Bell,fall,10/5/17,35942,6.5,1,161.4296256,36390,0.677771851,74,62,50.66408068,0,80.83037157,0
Bell,fall,10/6/17,35942,6.5,1,170.9634904,36390,0.677771851,74,62,50.30204391,0,86.72797527,0
Bell,fall,10/7/17,35942,6.5,0,144.2527814,36390,0.677771851,74,62,44.14270779,0,86.86350975,2
Bell,fall,10/16/17,35942,6.5,1,159.6953255,36390,0.677771851,74,62,53.41579371,0,88.21171634,1
Bell,fall,10/27/17,35942,6.5,1,170.0057367,36390,0.677771851,74,62,59.36608696,0,86.42114695,2
Bell,winter,12/12/17,35942,6.5,1,161.4512799,36390,0.677771851,74,62,51.13287086,0,70.88151042,0
Bell,winter,12/13/17,35942,6.5,1,176.3445105,36390,0.677771851,74,62,72.5971897,0,69.78713629,1
Bell,winter,12/14/17,35942,6.5,1,166.1357184,36390,0.677771851,74,62,81.28726062,0,69.91868512,1
Bell,spring,4/9/18,35942,6.5,1,168.1494331,36390,0.677771851,74,62,51.98937908,0,79.49114332,2
Bell,spring,4/14/18,35942,6.5,0,170.2001546,36390,0.677771851,74,62,37.33378685,0,78.1680877,1
Bell,spring,4/24/18,35942,6.5,1,177.7076806,36390,0.677771851,74,62,56.73763441,0,77.88767551,1
Delano,winter,2/10/16,52709,37,1,198.7314898,36684,0.73818733,36,37,50.70239774,0,77.83933788,1
Delano,winter,2/24/16,52709,37,1,147.6703749,36684,0.73818733,36,37,35.42980189,0,75.67375887,2
Delano,winter,2/25/16,52709,37,1,192.2653927,36684,0.73818733,36,37,53.62658228,0,76.63500931,2
Delano,winter,2/26/16,52709,37,1,186.9286767,36684,0.73818733,36,37,52.65390687,0,72.84921369,1
Delano,spring,4/17/16,52709,37,0,159.4069737,36684,0.73818733,36,37,29.86756916,0,84.14933333,1
Delano,spring,4/18/16,52709,37,1,163.9528634,36684,0.73818733,36,37,36.06598985,0,86.68605817,2
Delano,spring,4/19/16,52709,37,1,149.6914859,36684,0.73818733,36,37,39.82368421,0,85.08777429,1
Delano,summer,6/22/16,52709,37,1,177.8714395,36684,0.73818733,36,37,52.2655398,0,86.64179104,1
Delano,summer,6/24/16,52709,37,1,146.7912752,36684,0.73818733,36,37,48.54280218,0,80.78342246,1
Delano,summer,7/13/16,52709,37,1,175.7539894,36684,0.73818733,36,37,49.19796137,0,86.93995381,1
Delano,summer,7/19/16,52709,37,1,206.1705004,36684,0.73818733,36,37,34.85388376,0,84.51946607,2
Delano,summer,7/27/16,52709,37,1,176.2111647,36684,0.73818733,36,37,43.30662021,0,92.99407583,1
Delano,summer,7/29/16,52709,37,1,158.4897618,36684,0.73818733,36,37,41.64191853,0,90.3677686,1
Delano,summer,8/3/16,52709,37,1,168.8075278,36684,0.73818733,36,37,41.24798512,0,86.39119497,4
Delano,summer,8/7/16,52709,37,0,164.5434887,36684,0.73818733,36,37,42.58117444,0,83.67670683,1
Delano,summer,8/10/16,52709,37,1,153.0918045,36684,0.73818733,36,37,44.88192501,0,84.30913349,0
Delano,summer,8/20/16,52709,37,0,192.7227493,36684,0.73818733,36,37,40.58665582,0,84.6402439,1
Delano,summer,8/30/16,52709,37,1,220.5014692,36684,0.73818733,36,37,48.46219035,0,87.43688119,1
Delano,summer,8/31/16,52709,37,1,149.8623853,36684,0.73818733,36,37,45.86678916,0,86.78525641,1
Delano,fall,9/5/16,52709,37,0,167.5298874,36684,0.73818733,36,37,49.80643308,0,78.98237368,1
Delano,fall,9/9/16,52709,37,1,141.6344596,36684,0.73818733,36,37,47.90875576,0,83.62743506,1
Delano,fall,9/15/16,52709,37,1,149.1611556,36684,0.73818733,36,37,40.59386548,0,79.53954802,3
Delano,fall,9/24/16,52709,37,0,149.2717702,36684,0.73818733,36,37,50.48127925,0,85.93783494,1
Delano,fall,9/25/16,52709,37,0,152.3010753,36684,0.73818733,36,37,43.11452184,0,92.69774011,1
Delano,fall,9/27/16,52709,37,1,146.4293257,36684,0.73818733,36,37,36.02105978,0,94.29219601,2
Delano,winter,12/3/16,52709,37,0,161.0222476,36684,0.73818733,36,37,56.43351692,0,62.75958188,0
Delano,winter,1/28/17,52709,37,0,155.1191108,36684,0.73818733,36,37,39.70377636,0,63.41794872,1
Delano,spring,3/2/17,52709,37,1,168.6995247,36684,0.73818733,36,37,24.05174762,0,69.60384154,1
Delano,spring,5/23/17,52709,37,1,173.0342195,36684,0.73818733,36,37,36.72868217,0,86.71220401,1
Delano,summer,6/14/17,52709,37,1,180.6721946,36684,0.73818733,36,37,41.45607235,0,83.89569536,2
Delano,summer,7/3/17,52709,37,0,161.9042433,36684,0.73818733,36,37,36.07183908,0,85.98459716,2
Delano,summer,7/4/17,52709,37,0,173.3655102,36684,0.73818733,36,37,54.91573453,0,87.31627907,1
Delano,summer,7/7/17,52709,37,1,188.6447552,36684,0.73818733,36,37,49.04221636,0,95.85074627,2
Delano,summer,7/13/17,52709,37,1,179.7285211,36684,0.73818733,36,37,41.01970803,0,87.74624625,1
Delano,summer,7/14/17,52709,37,1,188.4356354,36684,0.73818733,36,37,40.67774936,0,88.41186161,6
Delano,summer,7/15/17,52709,37,0,160.9472,36684,0.73818733,36,37,47.6964193,0,91.19239905,0
Delano,summer,7/21/17,52709,37,1,160.4611346,36684,0.73818733,36,37,37.41989882,0,86.37894737,1
Delano,summer,7/23/17,52709,37,0,230.6151327,36684,0.73818733,36,37,34.8056042,0,90.14542484,1
Delano,summer,7/28/17,52709,37,1,241.7994672,36684,0.73818733,36,37,45.81724138,0,87.88138138,0
Delano,summer,8/26/17,52709,37,0,162.4787458,36684,0.73818733,36,37,55.93668237,0,91.97283951,1
Delano,fall,9/26/17,52709,37,1,171.6885819,36684,0.73818733,36,37,42.58062016,0,85.47457627,1
Delano,fall,10/15/17,52709,37,0,169.6839141,36684,0.73818733,36,37,59.0016,0,85.21830986,1
Delano,winter,12/6/17,52709,37,1,162.5976427,36684,0.73818733,36,37,50.19396552,0,66.60665845,2
Delano,winter,12/15/17,52709,37,1,165.4010089,36684,0.73818733,36,37,68.80860319,0,70.21394799,2
Delano,winter,2/2/18,52709,37,1,180.6149419,36684,0.73818733,36,37,58.56161972,0,75.34602076,1
Delano,winter,2/8/18,52709,37,1,168.3326333,36684,0.73818733,36,37,54.26394671,0,76.61658842,1
Delano,spring,4/4/18,52709,37,1,172.6719957,36684,0.73818733,36,37,48.10758966,0,70.76703645,1
Delano,spring,3/18/19,52709,37,1,171.7246591,36684,0.73818733,36,37,51.68803419,0,74.76973684,0
Delano,summer,8/8/16,52709,37,1,173.0368013,36684,0.73818733,36,37,47.20717131,0,84.59854015,2
Bell Gardens,spring,5/12/16,42845,6.4,1,144.7409845,36739,0.677771851,68,58,43.1935591,0,78.19516264,0
Bell Gardens,summer,6/22/16,42845,6.4,1,177.8714395,36739,0.677771851,68,58,52.2655398,0,86.64179104,1
Bell Gardens,summer,7/3/16,42845,6.4,0,175.226762,36739,0.677771851,68,58,29.61756374,0,83.12750716,1
Bell Gardens,summer,7/6/16,42845,6.4,1,157.6566741,36739,0.677771851,68,58,32.22018349,0,79.45519713,0
Bell Gardens,summer,7/12/16,42845,6.4,1,172.8963883,36739,0.677771851,68,58,48.57711443,0,82.37339557,6
Bell Gardens,summer,7/13/16,42845,6.4,1,175.7539894,36739,0.677771851,68,58,49.19796137,0,86.93995381,1
Bell Gardens,summer,7/14/16,42845,6.4,1,160.7197012,36739,0.677771851,68,58,47.85395052,0,87.25511198,1
Bell Gardens,summer,7/25/16,42845,6.4,1,171.9606137,36739,0.677771851,68,58,54.17455439,0,88.48922687,2
Bell Gardens,summer,7/28/16,42845,6.4,1,172.6416244,36739,0.677771851,68,58,40.69136523,0,92.33092659,1
Bell Gardens,summer,8/1/16,42845,6.4,1,162.6279495,36739,0.677771851,68,58,33.47623201,0,86.95348837,2
Bell Gardens,summer,8/10/16,42845,6.4,1,153.0918045,36739,0.677771851,68,58,44.88192501,0,84.30913349,1
Bell Gardens,summer,8/14/16,42845,6.4,0,173.6947462,36739,0.677771851,68,58,40.10235219,0,90.02393617,1
Bell Gardens,summer,8/20/16,42845,6.4,0,192.7227493,36739,0.677771851,68,58,40.58665582,0,84.6402439,1
Bell Gardens,summer,8/22/16,42845,6.4,1,192.33426,36739,0.677771851,68,58,36.4933856,0,84.18880351,1
Bell Gardens,summer,8/31/16,42845,6.4,1,149.8623853,36739,0.677771851,68,58,45.86678916,0,86.78525641,1
Bell Gardens,fall,9/10/16,42845,6.4,0,174.5867487,36739,0.677771851,68,58,51.88330871,0,84.40974212,1
Bell Gardens,fall,9/16/16,42845,6.4,1,178.4489609,36739,0.677771851,68,58,51.0778974,0,80.68214804,2
Bell Gardens,fall,9/25/16,42845,6.4,0,152.3010753,36739,0.677771851,68,58,43.11452184,0,92.69774011,1
Bell Gardens,fall,10/7/16,42845,6.4,1,159.9378862,36739,0.677771851,68,58,42.30314961,0,85.35779817,1
Bell Gardens,fall,10/9/16,42845,6.4,0,157.7724286,36739,0.677771851,68,58,39.44879171,0,87.6752381,1
Bell Gardens,fall,11/9/16,42845,6.4,1,171.605042,36739,0.677771851,68,58,42.2011041,0,83.22985075,1
Bell Gardens,winter,2/14/17,42845,6.4,1,184.3439906,36739,0.677771851,68,58,50.44733985,0,67.46842878,1
Bell Gardens,spring,4/4/17,42845,6.4,1,160.3659892,36739,0.677771851,68,58,33.23899756,0,73.63333333,0
Bell Gardens,spring,5/19/17,42845,6.4,1,156.3473307,36739,0.677771851,68,58,33.84084231,0,84.97979798,1
Bell Gardens,spring,5/20/17,42845,6.4,0,166.5809034,36739,0.677771851,68,58,32.99002849,0,88.27047619,1
Bell Gardens,spring,5/24/17,42845,6.4,1,177.7455821,36739,0.677771851,68,58,32.92765273,0,80.3248731,1
Bell Gardens,summer,6/13/17,42845,6.4,1,167.788,36739,0.677771851,68,58,35.88871716,0,79.01507538,0
Bell Gardens,summer,6/14/17,42845,6.4,1,180.6721946,36739,0.677771851,68,58,41.45607235,0,83.89569536,2
Bell Gardens,summer,7/3/17,42845,6.4,0,161.9042433,36739,0.677771851,68,58,36.07183908,0,85.98459716,2
Bell Gardens,summer,7/4/17,42845,6.4,0,173.3655102,36739,0.677771851,68,58,54.91573453,0,87.31627907,1
Bell Gardens,summer,7/7/17,42845,6.4,1,188.6447552,36739,0.677771851,68,58,49.04221636,0,95.85074627,2
Bell Gardens,summer,7/13/17,42845,6.4,1,179.7285211,36739,0.677771851,68,58,41.01970803,0,87.74624625,2
Bell Gardens,summer,7/16/17,42845,6.4,0,182.1592793,36739,0.677771851,68,58,53.1357268,0,93.99303136,1
Bell Gardens,summer,7/17/17,42845,6.4,1,187.3308603,36739,0.677771851,68,58,54.44899738,0,89.55128205,1
Bell Gardens,summer,7/26/17,42845,6.4,1,181.83712,36739,0.677771851,68,58,28.87708067,0,87.02756508,2
Bell Gardens,summer,7/29/17,42845,6.4,0,190.037078,36739,0.677771851,68,58,48.128,0,87.33889816,1
Bell Gardens,summer,7/30/17,42845,6.4,0,141.459628,36739,0.677771851,68,58,38.1390484,0,87.39737991,1
Bell Gardens,summer,8/16/17,42845,6.4,1,171.9193237,36739,0.677771851,68,58,47.00606061,0,80.33088235,1
Bell Gardens,summer,8/21/17,42845,6.4,1,182.294997,36739,0.677771851,68,58,44.3721145,0,82.85445205,1
Bell Gardens,fall,9/26/17,42845,6.4,1,171.6885819,36739,0.677771851,68,58,42.58062016,0,85.47457627,1
Bell Gardens,fall,10/6/17,42845,6.4,1,170.9634904,36739,0.677771851,68,58,50.30204391,0,86.72797527,1
Bell Gardens,fall,10/9/17,42845,6.4,0,172.0424022,36739,0.677771851,68,58,55.63730159,0,81.39774557,1
Bell Gardens,fall,10/11/17,42845,6.4,1,134.0431594,36739,0.677771851,68,58,81.31081081,0,74.66143498,1
Bell Gardens,winter,12/6/17,42845,6.4,1,162.5976427,36739,0.677771851,68,58,50.19396552,0,66.60665845,0
Bell Gardens,winter,12/12/17,42845,6.4,1,161.4512799,36739,0.677771851,68,58,51.13287086,0,70.88151042,1
Bell Gardens,spring,4/25/18,42845,6.4,1,180.9722191,36739,0.677771851,68,58,57.17835821,0,75.95762712,2
Bell Gardens,winter,1/2/19,42845,6.4,1,135.4821501,36739,0.677771851,68,58,49.70104634,0,56.34020619,1
Bell Gardens,winter,1/3/19,42845,6.4,1,146.0499171,36739,0.677771851,68,58,63.32389581,0,57.06199461,1
Bell Gardens,summer,8/8/16,42845,6.4,1,173.0368013,36739,0.677771851,68,58,47.20717131,0,84.59854015,1
Maywood,winter,2/7/16,27700,3.1,0,140.6401221,37342,0.677771851,77,63,29.50775783,0,76.82357791,2
Maywood,winter,2/9/16,27700,3.1,1,161.9393843,37342,0.677771851,77,63,36.78874423,0,79.24428274,1
Maywood,winter,2/25/16,27700,3.1,1,192.2653927,37342,0.677771851,77,63,53.62658228,0,76.63500931,1
Maywood,winter,2/26/16,27700,3.1,1,186.9286767,37342,0.677771851,77,63,52.65390687,0,72.84921369,1
Maywood,spring,4/2/16,27700,3.1,0,148.3388757,37342,0.677771851,77,63,51.28323699,0,74.47198276,1
Maywood,spring,4/16/16,27700,3.1,0,152.4670306,37342,0.677771851,77,63,27.28843338,0,78.81221719,2
Maywood,spring,4/19/16,27700,3.1,1,149.6914859,37342,0.677771851,77,63,39.82368421,0,85.08777429,4
Maywood,summer,6/19/16,27700,3.1,0,155.0587884,37342,0.677771851,77,63,50.3544754,0,91.82585752,2
Maywood,summer,6/21/16,27700,3.1,1,178.0278689,37342,0.677771851,77,63,51.24738868,0,89.42281106,0
Maywood,summer,6/26/16,27700,3.1,0,155.0114033,37342,0.677771851,77,63,50.48642227,0,87.30905861,2
Maywood,summer,7/3/16,27700,3.1,0,175.226762,37342,0.677771851,77,63,29.61756374,0,83.12750716,1
Maywood,summer,7/6/16,27700,3.1,1,157.6566741,37342,0.677771851,77,63,32.22018349,0,79.45519713,2
Maywood,summer,7/12/16,27700,3.1,1,172.8963883,37342,0.677771851,77,63,48.57711443,0,82.37339557,2
Maywood,summer,7/19/16,27700,3.1,1,206.1705004,37342,0.677771851,77,63,34.85388376,0,84.51946607,1
Maywood,summer,7/27/16,27700,3.1,1,176.2111647,37342,0.677771851,77,63,43.30662021,0,92.99407583,1
Maywood,summer,8/1/16,27700,3.1,1,162.6279495,37342,0.677771851,77,63,33.47623201,0,86.95348837,2
Maywood,summer,8/3/16,27700,3.1,1,168.8075278,37342,0.677771851,77,63,41.24798512,0,86.39119497,2
Maywood,summer,8/10/16,27700,3.1,1,153.0918045,37342,0.677771851,77,63,44.88192501,0,84.30913349,1
Maywood,summer,8/20/16,27700,3.1,0,192.7227493,37342,0.677771851,77,63,40.58665582,0,84.6402439,1
Maywood,summer,8/22/16,27700,3.1,1,192.33426,37342,0.677771851,77,63,36.4933856,0,84.18880351,1
Maywood,summer,8/31/16,27700,3.1,1,149.8623853,37342,0.677771851,77,63,45.86678916,0,86.78525641,0
Maywood,fall,9/2/16,27700,3.1,1,168.3063059,37342,0.677771851,77,63,48.25113895,0,82.62290862,1
Maywood,fall,9/8/16,27700,3.1,1,165.1268812,37342,0.677771851,77,63,51.04251386,0,82.80671141,0
Maywood,fall,9/10/16,27700,3.1,0,174.5867487,37342,0.677771851,77,63,51.88330871,0,84.40974212,4
Maywood,fall,9/15/16,27700,3.1,1,149.1611556,37342,0.677771851,77,63,40.59386548,0,79.53954802,2
Maywood,fall,9/16/16,27700,3.1,1,178.4489609,37342,0.677771851,77,63,51.0778974,0,80.68214804,2
Maywood,fall,9/17/16,27700,3.1,0,168.4691533,37342,0.677771851,77,63,52.03085178,0,84.66666667,1
Maywood,fall,9/25/16,27700,3.1,0,152.3010753,37342,0.677771851,77,63,43.11452184,0,92.69774011,1
Maywood,fall,9/26/16,27700,3.1,1,154.2345976,37342,0.677771851,77,63,39.04853206,0,98.37917738,0
Maywood,fall,9/27/16,27700,3.1,1,146.4293257,37342,0.677771851,77,63,36.02105978,0,94.29219601,1
Maywood,fall,10/9/16,27700,3.1,0,157.7724286,37342,0.677771851,77,63,39.44879171,0,87.6752381,1
Maywood,fall,11/9/16,27700,3.1,1,171.605042,37342,0.677771851,77,63,42.2011041,0,83.22985075,2
Maywood,winter,1/28/17,27700,3.1,0,155.1191108,37342,0.677771851,77,63,39.70377636,0,63.41794872,1
Maywood,winter,2/14/17,27700,3.1,1,184.3439906,37342,0.677771851,77,63,50.44733985,0,67.46842878,2
Maywood,spring,3/9/17,27700,3.1,1,217.1943528,37342,0.677771851,77,63,40.78615575,0,74.06924316,1
Maywood,spring,4/2/17,27700,3.1,0,162.341565,37342,0.677771851,77,63,41.24438903,0,76.56354515,1
Maywood,spring,4/4/17,27700,3.1,1,160.3659892,37342,0.677771851,77,63,33.23899756,0,73.63333333,1
Maywood,spring,5/23/17,27700,3.1,1,173.0342195,37342,0.677771851,77,63,36.72868217,0,86.71220401,1
Maywood,summer,6/14/17,27700,3.1,1,180.6721946,37342,0.677771851,77,63,41.45607235,0,83.89569536,1
Maywood,summer,7/2/17,27700,3.1,0,170.5789474,37342,0.677771851,77,63,42.72022382,0,83.35058431,1
Maywood,summer,7/4/17,27700,3.1,0,173.3655102,37342,0.677771851,77,63,54.91573453,0,87.31627907,1
Maywood,summer,7/13/17,27700,3.1,1,179.7285211,37342,0.677771851,77,63,41.01970803,0,87.74624625,1
Maywood,summer,7/14/17,27700,3.1,1,188.4356354,37342,0.677771851,77,63,40.67774936,0,88.41186161,1
Maywood,summer,7/23/17,27700,3.1,0,230.6151327,37342,0.677771851,77,63,34.8056042,0,90.14542484,1
Maywood,summer,7/30/17,27700,3.1,0,141.459628,37342,0.677771851,77,63,38.1390484,0,87.39737991,1
Maywood,fall,10/5/17,27700,3.1,1,161.4296256,37342,0.677771851,77,63,50.66408068,0,80.83037157,2
Maywood,fall,10/8/17,27700,3.1,0,169.9765024,37342,0.677771851,77,63,52.07794362,0,81,1
Maywood,fall,10/9/17,27700,3.1,0,172.0424022,37342,0.677771851,77,63,55.63730159,0,81.39774557,1
Maywood,fall,10/10/17,27700,3.1,1,144.955534,37342,0.677771851,77,63,56.16097191,0,81.498,1
Maywood,fall,10/13/17,27700,3.1,1,155.5675934,37342,0.677771851,77,63,74.63322718,0,75.72150259,1
Maywood,fall,10/14/17,27700,3.1,0,174.8993541,37342,0.677771851,77,63,69.82251438,0,78.80865225,0
Maywood,fall,10/22/17,27700,3.1,0,150.8434711,37342,0.677771851,77,63,33.36,0,78.7308642,1
Maywood,fall,10/24/17,27700,3.1,1,195.9305428,37342,0.677771851,77,63,35.17807018,0,92.40525328,0
Maywood,winter,12/6/17,27700,3.1,1,162.5976427,37342,0.677771851,77,63,50.19396552,0,66.60665845,1
Maywood,winter,12/11/17,27700,3.1,1,170.109434,37342,0.677771851,77,63,57.8330494,0,71.05987055,1
Maywood,winter,12/14/17,27700,3.1,1,166.1357184,37342,0.677771851,77,63,81.28726062,0,69.91868512,1
Maywood,winter,2/10/18,27700,3.1,0,165.0619358,37342,0.677771851,77,63,50.27977839,0,68.386277,3
Maywood,winter,2/16/18,27700,3.1,1,158.5992577,37342,0.677771851,77,63,35.24764543,0,68.75712515,1
Maywood,spring,4/9/18,27700,3.1,1,168.1494331,37342,0.677771851,77,63,51.98937908,0,79.49114332,1
Maywood,spring,4/14/18,27700,3.1,0,170.2001546,37342,0.677771851,77,63,37.33378685,0,78.1680877,1
Maywood,spring,4/24/18,27700,3.1,1,177.7076806,37342,0.677771851,77,63,56.73763441,0,77.88767551,1
Maywood,winter,1/3/19,27700,3.1,1,146.0499171,37342,0.677771851,77,63,63.32389581,0,57.06199461,1
Maywood,winter,1/26/19,27700,3.1,0,172.068578,37342,0.677771851,77,63,56.41883117,0,67.97260274,0
Maywood,summer,8/8/16,27700,3.1,1,173.0368013,37342,0.677771851,77,63,47.20717131,0,84.59854015,0
Maywood,spring,4/5/17,27700,3.1,1,145.5504886,37342,0.677771851,77,63,38.58652374,0,78.49422633,1
Dinuba,winter,1/1/16,23712,16.8,0,155.0450813,37478,0.727803577,53,46,50.27169689,0,57.35667752,1
Dinuba,winter,2/9/16,23712,16.8,1,161.9393843,37478,0.727803577,53,46,36.78874423,0,79.24428274,1
Dinuba,winter,2/10/16,23712,16.8,1,198.7314898,37478,0.727803577,53,46,50.70239774,0,77.83933788,2
Dinuba,winter,2/26/16,23712,16.8,1,186.9286767,37478,0.727803577,53,46,52.65390687,0,72.84921369,1
Dinuba,spring,4/16/16,23712,16.8,0,152.4670306,37478,0.727803577,53,46,27.28843338,0,78.81221719,0
Dinuba,spring,4/18/16,23712,16.8,1,163.9528634,37478,0.727803577,53,46,36.06598985,0,86.68605817,3
Dinuba,spring,4/19/16,23712,16.8,1,149.6914859,37478,0.727803577,53,46,39.82368421,0,85.08777429,1
Dinuba,spring,5/12/16,23712,16.8,1,144.7409845,37478,0.727803577,53,46,43.1935591,0,78.19516264,0
Dinuba,summer,6/22/16,23712,16.8,1,177.8714395,37478,0.727803577,53,46,52.2655398,0,86.64179104,1
Dinuba,summer,6/23/16,23712,16.8,1,182.2998972,37478,0.727803577,53,46,44.49547648,0,83.78250591,1
Dinuba,summer,6/26/16,23712,16.8,0,155.0114033,37478,0.727803577,53,46,50.48642227,0,87.30905861,1
Dinuba,summer,7/1/16,23712,16.8,1,220.6746637,37478,0.727803577,53,46,55.53546911,0,85.05970149,1
Dinuba,summer,7/3/16,23712,16.8,0,175.226762,37478,0.727803577,53,46,29.61756374,0,83.12750716,1
Dinuba,summer,7/6/16,23712,16.8,1,157.6566741,37478,0.727803577,53,46,32.22018349,0,79.45519713,2
Dinuba,summer,7/12/16,23712,16.8,1,172.8963883,37478,0.727803577,53,46,48.57711443,0,82.37339557,1
Dinuba,summer,7/13/16,23712,16.8,1,175.7539894,37478,0.727803577,53,46,49.19796137,0,86.93995381,1
Dinuba,summer,7/19/16,23712,16.8,1,206.1705004,37478,0.727803577,53,46,34.85388376,0,84.51946607,4
Dinuba,summer,7/25/16,23712,16.8,1,171.9606137,37478,0.727803577,53,46,54.17455439,0,88.48922687,1
Dinuba,summer,7/27/16,23712,16.8,1,176.2111647,37478,0.727803577,53,46,43.30662021,0,92.99407583,2
Dinuba,summer,7/28/16,23712,16.8,1,172.6416244,37478,0.727803577,53,46,40.69136523,0,92.33092659,1
Dinuba,summer,7/29/16,23712,16.8,1,158.4897618,37478,0.727803577,53,46,41.64191853,0,90.3677686,1
Dinuba,summer,8/1/16,23712,16.8,1,162.6279495,37478,0.727803577,53,46,33.47623201,0,86.95348837,2
Dinuba,summer,8/3/16,23712,16.8,1,168.8075278,37478,0.727803577,53,46,41.24798512,0,86.39119497,1
Dinuba,summer,8/7/16,23712,16.8,0,164.5434887,37478,0.727803577,53,46,42.58117444,0,83.67670683,1
Dinuba,summer,8/10/16,23712,16.8,1,153.0918045,37478,0.727803577,53,46,44.88192501,0,84.30913349,2
Dinuba,summer,8/13/16,23712,16.8,0,159.9296093,37478,0.727803577,53,46,35.8634976,0,89.18645833,1
Dinuba,summer,8/14/16,23712,16.8,0,173.6947462,37478,0.727803577,53,46,40.10235219,0,90.02393617,1
Dinuba,summer,8/20/16,23712,16.8,0,192.7227493,37478,0.727803577,53,46,40.58665582,0,84.6402439,2
Dinuba,summer,8/30/16,23712,16.8,1,220.5014692,37478,0.727803577,53,46,48.46219035,0,87.43688119,2
Dinuba,summer,8/31/16,23712,16.8,1,149.8623853,37478,0.727803577,53,46,45.86678916,0,86.78525641,2
Dinuba,fall,9/5/16,23712,16.8,0,167.5298874,37478,0.727803577,53,46,49.80643308,0,78.98237368,1
Dinuba,fall,9/7/16,23712,16.8,1,174.474769,37478,0.727803577,53,46,58.14579855,0,86.51838671,0
Dinuba,fall,9/9/16,23712,16.8,1,141.6344596,37478,0.727803577,53,46,47.90875576,0,83.62743506,3
Dinuba,fall,9/10/16,23712,16.8,0,174.5867487,37478,0.727803577,53,46,51.88330871,0,84.40974212,1
Dinuba,fall,9/17/16,23712,16.8,0,168.4691533,37478,0.727803577,53,46,52.03085178,0,84.66666667,1
Dinuba,fall,9/25/16,23712,16.8,0,152.3010753,37478,0.727803577,53,46,43.11452184,0,92.69774011,1
Dinuba,fall,9/26/16,23712,16.8,1,154.2345976,37478,0.727803577,53,46,39.04853206,0,98.37917738,1
Dinuba,fall,9/27/16,23712,16.8,1,146.4293257,37478,0.727803577,53,46,36.02105978,0,94.29219601,1
Dinuba,fall,10/7/16,23712,16.8,1,159.9378862,37478,0.727803577,53,46,42.30314961,0,85.35779817,0
Dinuba,fall,11/9/16,23712,16.8,1,171.605042,37478,0.727803577,53,46,42.2011041,0,83.22985075,2
Dinuba,winter,12/3/16,23712,16.8,0,161.0222476,37478,0.727803577,53,46,56.43351692,0,62.75958188,1
Dinuba,winter,12/4/16,23712,16.8,0,161.4523661,37478,0.727803577,53,46,64.6744186,0,64.58937198,1
Dinuba,winter,1/28/17,23712,16.8,0,155.1191108,37478,0.727803577,53,46,39.70377636,0,63.41794872,1
Dinuba,winter,2/14/17,23712,16.8,1,184.3439906,37478,0.727803577,53,46,50.44733985,0,67.46842878,0
Dinuba,spring,4/2/17,23712,16.8,0,162.341565,37478,0.727803577,53,46,41.24438903,0,76.56354515,1
Dinuba,spring,5/4/17,23712,16.8,1,160.9298643,37478,0.727803577,53,46,41.81413428,0,86.36671803,3
Dinuba,spring,5/19/17,23712,16.8,1,156.3473307,37478,0.727803577,53,46,33.84084231,0,84.97979798,1
Dinuba,spring,5/23/17,23712,16.8,1,173.0342195,37478,0.727803577,53,46,36.72868217,0,86.71220401,1
Dinuba,summer,6/14/17,23712,16.8,1,180.6721946,37478,0.727803577,53,46,41.45607235,0,83.89569536,2
Dinuba,summer,7/2/17,23712,16.8,0,170.5789474,37478,0.727803577,53,46,42.72022382,0,83.35058431,1
Dinuba,summer,7/3/17,23712,16.8,0,161.9042433,37478,0.727803577,53,46,36.07183908,0,85.98459716,1
Dinuba,summer,7/12/17,23712,16.8,1,150.2449307,37478,0.727803577,53,46,36.26923077,0,86.29969728,1
Dinuba,summer,7/13/17,23712,16.8,1,179.7285211,37478,0.727803577,53,46,41.01970803,0,87.74624625,0
Dinuba,summer,7/14/17,23712,16.8,1,188.4356354,37478,0.727803577,53,46,40.67774936,0,88.41186161,1
Dinuba,summer,7/16/17,23712,16.8,0,182.1592793,37478,0.727803577,53,46,53.1357268,0,93.99303136,2
